icao,"name",lat,lon,runways,ils,elev_ft_AMSL
SDSI,"[h] Sesi Fiesp",-23.56333333,-46.65416667,0,0,910
SDSL,"[h] Hospital Sirio E Libanes",-23.55722222,-46.65444444,0,0,840
SDSN,"[h] Sao Luiz",-23.59055556,-46.68666667,0,0,787
SDSR,"[h] Subestacao Sao Roque",-23.65861111,-47.10277778,0,0,874
SDSU,"[h] Pirelli Sumare",-22.80055556,-47.19222222,0,0,474
SDSX,"[h] Itm Expo",-23.52694444,-46.745,0,0,2444
SDSZ,"[h] Banco Safra",-23.55833333,-46.65972222,0,0,906
SDTA,"[h] Tatui",-23.33194444,-47.88,0,0,635
SDTC,"[h] Edificio Edel Trade Center",-23.60277778,-46.66083333,0,0,833
SDTG,"[h] Edificio Atrium Iv",-23.59277778,-46.68583333,0,0,795
SDTH,"[h] Dimep",-23.1475,-48.49527778,0,0,708
SDTJ,"[h] Edificio Atrium V",-23.59583333,-46.68444444,0,0,791
SDTL,"[h] Telesp",-23.52083333,-46.67805556,0,0,721
SDTM,"[h] Crystal Tower",-23.4925,-46.85305556,0,0,862
SDTU,"[h] Ltausa",-23.59027778,-46.67277778,0,0,773
SDTV,"[h] Tivoli Center",-23.62805556,-48.73611111,0,0,795
SDUI,"[h] Centro Empresarial Iudice",-23.51305556,-46.69444444,0,0,758
SDUJ,"[h] Millennium",-23.58416667,-46.68277778,0,0,785
SDUM,"[h] Uniban",-23.50638889,-46.59694444,0,0,783
SDUP,"[h] Unibanco Patriarca",-23.54805556,-46.63611111,0,0,874
SDUT,"[h] Hotel Transamerica",-23.65083333,-46.72277778,0,0,725
SDUV,"[h] Columbia",-20.17694444,-40.23222222,0,0,187
SDUW,"[h] Fazenda Sertaozinho",-21.64194444,-46.34222222,0,0,835
SDUX,"[h] Havan",-27.10694444,-48.9075,0,0,253
SDUY,"[h] Rio Alpha",-22.90888889,-43.18138889,0,0,495
SDVB,"[h] Ina Brasil",-23.43777778,-47.41416667,0,0,631
SDVC,"[h] Cometa Vila Maria",-23.51694444,-48.57888889,0,0,737
SDVD,"[h] Vila Real",-22.40916667,-43.14805556,0,0,687
SDVK,"[h] Viacao Cometa Mooca",-23.56083333,-46.605,0,0,744
SDVM,"[h] Bradesco - Vila Matilde",-23.54472222,-46.51666667,0,0,789
SDVO,"[h] Varam",-23.5675,-46.65555556,0,0,892
SDVR,"[h] Hospital Dr. Osiris Florindo Coelho",-23.53777778,-46.35805556,0,0,830
SDVT,"[h] Helbor Tower",-23.52277778,-46.19555556,0,0,803
SDVV,"[h] Cragea-suzano",-23.64194444,-46.32222222,0,0,769
SDVW,"[h] Volkswagen Do Brasil - Fabrica Iii",-23.06055556,-45.63388889,0,0,571
SDVX,"[h] Estancia Flamboyants",-21.86694444,-47.62833333,0,0,712
SDVY,"[h] Le Canton",-22.38555556,-42.85333333,0,0,831
SDVZ,"[h] Life Hotel",-25.42472222,-49.26916667,0,0,970
SDWA,"[h] Aerogalo",-23.04111111,-44.19472222,0,0,30
SDWB,"[h] Cyk",-23.56611111,-46.65166667,0,0,910
SDWP,"[h] Palacio Boa Vista",-22.73472222,-45.60638889,0,0,1772
SDWS,"[h] West Gate",-23.50277778,-46.84805556,0,0,821
SDWT,"[h] World Trade Center",-23.60944444,-46.69666667,0,0,810
SDWW,"[h] Air Haco",-26.72583333,-49.06583333,0,0,181
SDWY,"[h] Central Towers Paulista",-23.56472222,-46.64083333,0,0,856
SDXC,"[h] Cesp",-22.28777778,-49.09888889,0,0,597
SDXD,"[h] Lbm Tutoia",-23.57944444,-46.64888889,0,0,849
SDXG,"[h] Tropical Ponta Negra Flat",-3.06388889,-60.10694444,0,0,80
SDXH,"[h] Gandini",-23.25111111,-47.32527778,0,0,857
SDXL,"[h] Fazenda Santa Clara",-22.03777778,-42.33694444,0,0,430
SDXM,"[h] Da Praia",-22.77388889,-41.89,0,0,7
SDXN,"[h] Parada Havan",-26.63444444,-48.70055556,0,0,46
SDXP,"[h] Guararema Parque Hotel",-23.42388889,-46.02027778,0,0,620
SDXS,"[h] Mar Girios",-23.59416667,-46.70583333,0,0,790
SDXV,"[h] Magazine Luiza",-23.11722222,-46.99222222,0,0,720
SDXX,"[h] Fazenda Santa Vitoria",-22.50944444,-44.75083333,0,0,535
SDXY,"[h] Atlantida Ilhas Park",-29.78027778,-50.04583333,0,0,9
SDXZ,"[h] Granja Viana",-23.59,-46.81833333,0,0,768
SDYA,"[h] Carmo Couri",-23.59666667,-46.68527778,0,0,788
SDYC,"[h] Amarras",-22.77472222,-41.90166667,0,0,38
SDYD,"[h] Senna",-23.04027778,-44.19694444,0,0,5
SDYE,"[h] Hotel Fazenda Dona Carolina",-22.94111111,-46.70083333,0,0,800
SDYG,"[h] Companhia De Cimento Ribeirao Grande",-24.16138889,-48.35027778,0,0,685
SDYH,"[h] Jose Roberto Magalhaes Teixeira",-22.92916667,-47.08277778,0,0,700
SDYK,"[h] Tower 2000",-22.89222222,-43.11805556,0,0,57
SDYL,"[h] Rm-angra",-23.02333333,-44.29027778,0,0,34
SDYO,"[h] Hospital Santa Marcelina",-23.55416667,-46.46138889,0,0,818
SDYP,"[h] Piracaia",-22.98611111,-46.33444444,0,0,880
SDYQ,"[h] Condominio Aldebaran Ville",-5.00916667,-42.76722222,0,0,249
SDYR,"[h] Panco Ii",-23.59944444,-46.69944444,0,0,805
SDYU,"[h] Perico Vinicola",-28.29638889,-49.9225,0,0,4505
SDYV,"[h] Secovi",-23.60333333,-46.64805556,0,0,800
SDYY,"[h] Lucent",-22.85027778,-47.02333333,0,0,667
SDYZ,"[h] Kuka",-23.56833333,-46.60138889,0,0,749
SDZB,"[h] Ics - Guaruja",-23.98555556,-46.28444444,0,0,1
SDZD,"[h] Flextronics Internacional",-23.42527778,-47.36194444,0,0,591
SFO1,"[h] Ksfo Helipads",37.623713095,-122.393235375,0,0,13
SFO2,"[h] Ksfo Cax Fbo Pad",37.621267,-122.398072,0,0,98
SIAA,"[h] Aeroandres",-23.39472222,-46.63833333,0,0,990
SIAC,"[h] Hospital De Guaruz",-21.74083333,-41.31194444,0,0,10
SIAE,"[h] Basf Guaratingueta",-22.78611111,-45.17055556,0,0,540
SIAG,"[h] Serrinha",-16.72111111,-49.26444444,0,0,854
SIAH,"[h] Vitoria Apart Hospital",-20.23694444,-40.27888889,0,0,19
SIAK,"[h] Volkswagen",-23.72888889,-46.54972222,0,0,774
SIAL,"[h] Summerville",-8.43527778,-34.9825,0,0,12
SIAN,"[h] Hospital Dom Vicente Scherer",-30.03055556,-51.22027778,0,0,56
SIAS,"[h] Alto Viacao Reginas",-22.77638889,-43.32722222,0,0,33
SIAT,"[h] Temadre",-12.73861111,-38.60138889,0,0,5
SIAV,"[h] Helipark",-23.56472222,-46.83,0,0,790
SIAZ,"[h] Atlantida",-9.625,-35.70083333,0,0,57
SIBB,"[h] Ed. Comendador Alberto Bonfiglioli",-23.56444444,-46.65194444,0,0,895
SIBE,"[h] Marina Park",-3.71861111,-38.53166667,0,0,5
SIBG,"[h] Banco Induscred",-23.56388889,-46.65527778,0,0,878
SIBH,"[h] Helicidade",-23.54666667,-46.73694444,0,0,737
SIBI,"[h] Tame Guaruja",-24.0025,-46.28861111,0,0,6
SIBL,"[h] Clinica Porto Dias",-1.4375,-48.45833333,0,0,51
SIBM,"[h] Helicentro Abc",-23.61694444,-46.58027778,0,0,738
SIBP,"[h] Ambev - Filial Guarulhos",-23.31861111,-46.37,0,0,855
SIBQ,"[h] Wt Technology Park",-23.49555556,-46.81361111,0,0,758
SIBR,"[h] Chacara Recanto Tranquilo",-20.98194444,-47.66944444,0,0,852
SIBS,"[h] Terminal Petrobras - Sao Sebastiao",-23.79861111,-45.4,0,0,5
SIBT,"[h] Transportadora Americana Ii",-22.73055556,-47.28472222,0,0,611
SICC,"[h] Fazenda Campo Alto",-22.38888889,-47.28666667,0,0,630
SICD,"[h] Mima 2",-21.57861111,-41.44638889,0,0,40
SICE,"[h] Ypioca",-3.82527778,-38.48138889,0,0,20
SICF,"[h] Vol D'oiseau",-23.61944444,-46.73388889,0,0,926
SICG,"[h] Rede Tv",-23.52027778,-46.7625,0,0,2379
SICI,"[h] Conjunto Hospitalar De Sorocaba",-23.50944444,-47.45805556,0,0,635
SICL,"[h] Praia Da Piraquara",-22.98638889,-44.44277778,0,0,24
SICR,"[h] Cantareira",-23.3775,-46.62527778,0,0,810
SICS,"[h] Base Resgate",-15.775,-47.90611111,0,0,1100
SICT,"[h] Elektro",-22.99611111,-47.10583333,0,0,622
SICU,"[h] Chamonix",-22.97833333,-46.86833333,0,0,802
SICV,"[h] Porto Marina Asturias",-23.99722222,-46.2925,0,0,2
SICX,"[h] Edificio Salvador Trade Center",-12.98388889,-38.45361111,0,0,106
SICZ,"[h] Edificio Comercial Lorena",-23.57305556,-46.65805556,0,0,805
SIDA,"[h] Edificio Dakota",-23.59416667,-46.68333333,0,0,777
SIDC,"[h] Patio De Treinamento Hse - Training",-22.44361111,-41.87194444,0,0,57
SIDE,"[h] Policia Federal",-23.51277778,-48.37027778,0,0,743
SIDF,"[h] Umicore",-22.695,-47.35555556,0,0,520
SIDH,"[h] Brahma Juatuba",-19.95777778,-44.33611111,0,0,756
SIDI,"[h] Fazenda Cachoeira",-19.82944444,-43.63027778,0,0,3583
SIDK,"[h] Centro Seculo Xxi",-25.43472222,-49.27611111,0,0,1001
SIDL,"[h] Deus E Amor",-23.55583333,-46.62472222,0,0,754
SIDO,"[h] Santa Elisa",-3.51888889,-39.17055556,0,0,30
SIDP,"[h] Mega Air",-23.49333333,-46.55944444,0,0,815
SIDQ,"[h] Das Quaresmas",-23.01527778,-44.29111111,0,0,109
SIDT,"[h] Edise",-22.90916667,-43.17888889,0,0,123
SIDU,"[h] Biju",-22.29666667,-43.15194444,0,0,600
SIDV,"[h] Zizinho",-20.25333333,-44.7675,0,0,760
SIDX,"[h] Policia Federal - Florianopolis",-27.57277778,-48.53194444,0,0,30
SIEE,"[h] Melia Confort Sao Paulo",-23.63222222,-46.70777778,0,0,762
SIEH,"[h] Lazzuli",-8.03333333,-34.87083333,0,0,21
SIEI,"[h] 8o Batalhao Da Policia Militar",-26.30638889,-48.86,0,0,30
SIEK,"[h] Euripedes Mineiro De Mello",-20.82277778,-49.39,0,0,560
SIEM,"[h] Basf Imigrantes",-23.71916667,-46.59944444,0,0,800
SIEO,"[h] Ambev Jaguariuna",-22.71027778,-47.00333333,0,0,668
SIEP,"[h] Riachuelo Matriz",-23.50083333,-46.64611111,0,0,791
SIER,"[h] Cosan",-22.6325,-47.68638889,0,0,508
SIES,"[h] Ciclade",-23.76888889,-45.63388889,0,0,20
SIEU,"[h] Diamante",-22.37333333,-48.69305556,0,0,440
SIEY,"[h] Palacio Das Mangabeiras",-19.95333333,-43.91222222,0,0,1166
SIFB,"[h] Sitio Canhanheiro",-23.22333333,-44.685,0,0,2
SIFG,"[h] Life Center",-19.93527778,-43.92444444,0,0,1002
SIFI,"[h] Amazonas Business Hotel",-3.0925,-60.02055556,0,0,328
SIFK,"[h] Hospital Santa Teresa",-22.50805556,-43.18972222,0,0,839
SIFL,"[h] Solar Dos Viana",-16.73583333,-49.11083333,0,0,714
SIFP,"[h] Epcco",-24.52944444,-47.85083333,0,0,115
SIFS,"[h] Iguassu Ii",-25.51138889,-54.58361111,0,0,178
SIFX,"[h] Secretaria De Agricultura",-23.64777778,-46.62777778,0,0,795
SIFZ,"[h] Hungria 1100",-23.5775,-46.69388889,0,0,766
SIGA,"[h] Jardim Guanabara",-22.80972222,-43.21027778,0,0,64
SIGB,"[h] Morma Ii",-28.04194444,-48.63138889,0,0,52
SIGC,"[h] Porto Cubatao",-24.97527778,-47.94472222,0,0,7
SIGD,"[h] Gota Dourada",-21.00805556,-47.65861111,0,0,868
SIGE,"[h] Lagoa Do Cavalo",-8.17305556,-35.63833333,0,0,525
SIGG,"[h] Auto Viacao Reginas Ii",-22.66055556,-43.04722222,0,0,20
SIGH,"[h] Adalberto S. Monturil",-16.70916667,-49.26194444,0,0,841
SIGI,"[h] Gabinete Militar",-16.68166667,-49.25555556,0,0,769
SIGJ,"[h] Hospital Hca",-22.91972222,-43.19472222,0,0,31
SIGK,"[h] Cd Guarulhos",-23.44611111,-46.44416667,0,0,807
SIGP,"[h] Rio-bravo",-22.90916667,-43.18166667,0,0,495
SIGQ,"[h] Companhia Siderurgica Nacional",-22.49916667,-44.08111111,0,0,376
SIGR,"[h] Regiao Das Hortencias",-29.36166667,-50.85305556,0,0,855
SIGV,"[h] Rede Record",-23.52361111,-46.66194444,0,0,735
SIGZ,"[h] Banco De Boston 2",-23.61666667,-46.69861111,0,0,863
SIHA,"[h] Hotel Ariau Amazon Towers",-3.08944444,-60.43805556,0,0,30
SIHC,"[h] Cel Pm Cicero Dantas Dos Santos",-20.29333333,-40.3125,0,0,52
SIHD,"[h] Divena",-23.59805556,-46.62222222,0,0,754
SIHE,"[h] Mendes",-23.95916667,-46.33527778,0,0,16
SIHF,"[h] Campo De Exposicao Torto",-15.70444444,-47.92055556,0,0,1050
SIHH,"[h] Hotel Intercontinental",-22.99777778,-43.26111111,0,0,10
SIHK,"[h] Hospital Santa Catarina",-23.56888889,-46.64527778,0,0,867
SIHM,"[h] Dragao Do Ar",-3.80166667,-38.43361111,0,0,10
SIHO,"[h] Kia",-23.28388889,-47.26611111,0,0,634
SIHP,"[h] Canapon",-25.00805556,-47.925,0,0,26
SIHQ,"[h] Aguas Claras",-15.82111111,-48.02027778,0,0,1145
SIHR,"[h] Roberta Lombardi",-19.9525,-43.9175,0,0,1098
SIHS,"[h] Edificio Faria Lima Premium",-23.77305556,-46.59222222,0,0,823
SIHT,"[h] Tangua",-23.00222222,-44.35333333,0,0,68
SIHU,"[h] Unimed",-21.77305556,-46.59222222,0,0,1196
SIHX,"[h] Hospital Da Bahia",-12.9875,-38.45055556,0,0,32
SIHY,"[h] Mont Blanc",-22.74638889,-45.55472222,0,0,1860
SIHZ,"[h] Nannai Beach Resort",-8.43472222,-34.98333333,0,0,2
SIIB,"[h] Suico",-23.38,-46.60638889,0,0,972
SIIC,"[h] Caragoata",-23.24111111,-44.59555556,0,0,20
SIIF,"[h] Valparaiso",-21.32833333,-50.95027778,0,0,360
SIIH,"[h] Torre 2000",-23.56166667,-46.68833333,0,0,836
SIIL,"[h] Ilha Da Jipoia",-23.04861111,-44.3475,0,0,58
SIIO,"[h] Itaorna",-23.00472222,-44.46555556,0,0,48
SIIP,"[h] Quinta Da Baroneza",-22.97722222,-46.70388889,0,0,758
SIIR,"[h] Brascan Century Plaza",-23.58416667,-46.675,0,0,842
SIIV,"[h] Kekafly Ii",-27.08944444,-48.915,0,0,115
SIIW,"[h] Tecnet 2",-23.45388889,-46.86944444,0,0,884
SIIY,"[h] Brasil Xxi",-15.79222222,-47.89444444,0,0,1189
SIJB,"[h] Jambo",-3.21166667,-39.42027778,0,0,22
SIJC,"[h] Hotel Campos Do Jordao",-22.71777778,-45.56777778,0,0,1640
SIJD,"[h] Joao Dias",-23.64166667,-46.71805556,0,0,768
SIJF,"[h] Edificio Faria Lima Financial Center",-23.58555556,-46.68305556,0,0,821
SIJH,"[h] Cosipa",-23.86,-46.385,0,0,6
SIJI,"[h] Petrobras - Sao Jose Dos Campos",-23.18166667,-45.81638889,0,0,625
SIJL,"[h] Cimento Tupi",-22.52111111,-44.12944444,0,0,402
SIJP,"[h] Bolsa",-22.90222222,-43.17416667,0,0,49
SIJQ,"[h] Ryhad Palace Hotel",-25.5825,-49.40027778,0,0,939
SIJT,"[h] Mina 3",-21.74972222,-41.30277778,0,0,20
SIJW,"[h] Hospital Maternidade Santa Marina",-23.65694444,-46.65277778,0,0,826
SIJX,"[h] Internacional Plaza",-23.59083333,-46.68138889,0,0,797
SIKB,"[h] Kekafly I",-27.08277778,-48.92555556,0,0,154
SIKD,"[h] Sodepa",-23.57333333,-46.73333333,0,0,732
SIKE,"[h] Wobben Windpower",-3.62,-38.85555556,0,0,61
SIKF,"[h] Plaza Iguatemi",-23.57611111,-46.68583333,0,0,830
SIKG,"[h] Fazenda Sao Miguel",-24.19555556,-48.64277778,0,0,2894
SIKH,"[h] Hotel Vitoria",-23.08416667,-47.18305556,0,0,601
SIKI,"[h] Txai Resort Itacare",-14.3775,-39.01055556,0,0,8
SIKL,"[h] Flamboyant",-16.70972222,-49.23861111,0,0,835
SIKS,"[h] Fazenda Mata Porcos",-22.44277778,-43.10666667,0,0,3031
SIKT,"[h] Joaquim Floriano",-23.58305556,-46.67111111,0,0,819
SIKU,"[h] Northern Telecom Do Brasil",-22.80638889,-47.04277778,0,0,658
SIKV,"[h] Aldeia Do Vale",-16.6075,-49.19138889,0,0,759
SIKW,"[h] Luciano Peixoto",-15.93027778,-48.925,0,0,638
SILE,"[h] Usina Trapiche",-8.57944444,-35.12805556,0,0,10
SILF,"[h] New Century",-23.5875,-46.68027778,0,0,820
SILH,"[h] Parque Dom Pedro",-22.83638889,-47.06611111,0,0,639
SILK,"[h] O Estado De Sao Paulo",-23.51222222,-46.67083333,0,0,774
SILL,"[h] Galia",-23.57694444,-46.70388889,0,0,767
SILO,"[h] Cfapp",-23.47111111,-46.41527778,0,0,729
SILP,"[h] Lojas Cem",-23.1525,-47.26777778,0,0,604
SILR,"[h] One Hundred",-23.59472222,-46.68416667,0,0,777
SILV,"[h] Locar",-23.47083333,-46.48305556,0,0,829
SIMB,"[h] Monumental Business",-23.61416667,-46.56916667,0,0,811
SIMC,"[h] Fic",-22.71138889,-47.14111111,0,0,605
SIMD,"[h] Reseda Office",-23.58444444,-46.76722222,0,0,782
SIMH,"[h] Crt - Caieiras",-23.33527778,-46.7725,0,0,815
SIMM,"[h] Edificio Corporate Park",-23.58722222,-46.67194444,0,0,806
SIMN,"[h] Pier Maua",-22.89472222,-43.17944444,0,0,2
SIMP,"[h] Marques Plaza Hotel",-22.21861111,-45.91638889,0,0,826
SIMS,"[h] Eletronorte Belem",-1.46083333,-48.44833333,0,0,6
SIMT,"[h] Mediterraneo",-23.69111111,-46.55361111,0,0,790
SINB,"[h] Tubarao",-23.82944444,-45.38861111,0,0,3
SIND,"[h] Ondina",-13.00944444,-38.50388889,0,0,33
SINE,"[h] Ibar",-23.52416667,-46.32972222,0,0,735
SINF,"[h] Codesp",-23.95611111,-46.30888889,0,0,3
SINI,"[h] Baua's",-23.20138889,-48.98777778,0,0,350
SINL,"[h] Costao",-27.46361111,-48.3825,0,0,42
SINW,"[h] International Paper Luiz Antonio",-21.57222222,-47.92472222,0,0,517
SINX,"[h] Vcp Jacarei",-23.36666667,-46.01666667,0,0,591
SINY,"[h] Fazenda Nova",-8.16,-36.19694444,0,0,470
SIOG,"[h] Oasis Graal",-22.79777778,-42.45638889,0,0,78
SIOH,"[h] Caue-ijaci",-21.19444444,-44.94111111,0,0,920
SIOW,"[h] Hospital Alemao Oswaldo Cruz",-23.56944444,-46.64305556,0,0,892
SIOX,"[h] Centro De Distribuicao Ponto Frio",-23.42916667,-46.40555556,0,0,774
SIOY,"[h] Caravelas",-23.76833333,-45.92722222,0,0,12
SIPD,"[h] Vitoria Hotel Residence",-22.90222222,-47.04833333,0,0,719
SIPF,"[h] Hotel Gloria",-22.9225,-43.17305556,0,0,65
SIPI,"[h] Alphacentro",-23.49805556,-46.86222222,0,0,2451
SIPM,"[h] Praia Do Morcego",-23.03861111,-44.34777778,0,0,3
SIPP,"[h] Lura",-23.01583333,-44.28027778,0,0,30
SIPS,"[h] Haras Forum",-18.65888889,-44.14694444,0,0,836
SIPT,"[h] Petrobras Refinaria Paulinea Replan",-22.76861111,-47.1375,0,0,596
SIPV,"[h] Aquarius",-23.60333333,-46.86555556,0,0,830
SIPX,"[h] Gramado",-22.9075,-47.00361111,0,0,730
SIPZ,"[h] Papaiz",-23.67638889,-46.61694444,0,0,818
SIQF,"[h] Recanto Das Mares",-27.38583333,-48.53027778,0,0,55
SIQH,"[h] Universidade Mogi Das Cruzes",-25.5275,-46.73444444,0,0,737
SIQL,"[h] Duas Rodas",-26.48333333,-49.06416667,0,0,24
SIQP,"[h] Chimical",-23.58277778,-46.16888889,0,0,785
SIQT,"[h] Minerva",-22.86611111,-43.21416667,0,0,2
SIRK,"[h] Hospital Pronto Socorro Joao Xxiii",-19.92583333,-43.93138889,0,0,2818
SIRL,"[h] Virginia Lyra",-19.98194444,-48.26472222,0,0,590
SIRO,"[h] Maksoud Plaza",-23.56305556,-46.65111111,0,0,2920
SIRP,"[h] Frei Caneca",-8.0575,-34.87138889,0,0,82
SIRX,"[h] Vila Velha",-23.02444444,-44.34277778,0,0,24
SIRY,"[h] Hiper - Bergamini",-23.46527778,-46.58222222,0,0,756
SIRZ,"[h] Condominio Faria Lima Pinheiros",-23.56916667,-46.69111111,0,0,827
SISA,"[h] Transpel",-22.0025,-47.86888889,0,0,881
SISC,"[h] Senador Carlos Lyra",-19.95694444,-47.76861111,0,0,600
SISH,"[h] Vega",-3.72,-38.54222222,0,0,33
SISM,"[h] Hospital Metropolitano Norte",-7.92027778,-34.89083333,0,0,161
SISQ,"[h] Tino",-26.30638889,-48.93333333,0,0,16
SISR,"[h] Brigadeiro",-23.58388889,-46.66944444,0,0,769
SIST,"[h] Zizico",-25.68361111,-48.46027778,0,0,20
SITE,"[h] Telefonica",-23.55888889,-46.64194444,0,0,907
SITG,"[h] Into",-22.89333333,-43.21472222,0,0,167
SITK,"[h] Jomarca",-23.48777778,-46.43833333,0,0,790
SITM,"[h] Trama",-23.65055556,-46.72638889,0,0,754
SITP,"[h] Sitio Santa Izabel",-23.60222222,-47.27333333,0,0,834
SITQ,"[h] Telesp Celular",-23.62,-46.69861111,0,0,755
SIUD,"[h] Montes Horere",-23.53805556,-46.60888889,0,0,764
SIUE,"[h] Grande Hotel Sao Pedro",-22.59888889,-47.88083333,0,0,491
SIUI,"[h] Internacional Paper Mogi Guacu",-22.36111111,-46.975,0,0,1923
SIUP,"[h] Ford Camacari",-12.67361111,-38.27333333,0,0,41
SIVA,"[h] Cereal Citrus",-15.70694444,-47.36944444,0,0,970
SIVB,"[h] Vide Bula",-19.985,-43.96611111,0,0,984
SIVH,"[h] Sitio Santa Chiara",-20.70472222,-47.88083333,0,0,701
SIVI,"[h] Monte Sinai",-22.91222222,-47.06361111,0,0,733
SIVM,"[h] Vista Mar",-22.93277778,-43.34,0,0,80
SIVS,"[h] Vicente Spisso",-23.61111111,-47.00055556,0,0,921
SIVT,"[h] Fazenda Boa Vitoria",-20.28361111,-44.11444444,0,0,822
SIVX,"[h] Cia. Brasileira De Aluminio",-22.10111111,-51.45166667,0,0,870
SIWS,"[h] Hotel Portobello",-22.94916667,-44.07444444,0,0,4
SIWW,"[h] Funchal",-23.59416667,-46.69166667,0,0,788
SIWX,"[h] Blausiegel",-23.59805556,-46.89777778,0,0,810
SIXC,"[h] Embrase",-23.52555556,-46.69944444,0,0,798
SIXH,"[h] Hospital Unimed",-26.28305556,-48.84527778,0,0,5
SIXN,"[h] Soufer",-22.97611111,-47.10111111,0,0,657
SIXR,"[h] Fazenda Santa Maria",-23.55,-47.36666667,0,0,792
SIXU,"[h] Condominio New Place Of Business",-23.60027778,-46.55472222,0,0,855
SIXY,"[h] Fabrica Fortaleza",-3.9025,-38.50027778,0,0,20
SIYA,"[h] Bsh Continental Eletrodomestic. Ltda",-22.87055556,-47.18833333,0,0,597
SIYB,"[h] Almenat",-23.64638889,-46.8825,0,0,916
SIYD,"[h] Weril",-23.33333333,-46.67888889,0,0,785
SIYG,"[h] Gorduras E Margarinas Especiais Gme",-3.71694444,-38.46777778,0,0,25
SIYJ,"[h] Avenida Sul",-8.08638889,-34.90194444,0,0,10
SIYL,"[h] Sant. Nac. De N.s Da Conc. Aparecida",-22.85388889,-45.23777778,0,0,565
SIYM,"[h] Banco Do Brasil - Andarai",-22.92027778,-43.25083333,0,0,30
SIYU,"[h] Edificio Ronaldo Sampaio Ferreira",-23.59944444,-46.68055556,0,0,790
SIYV,"[h] Mario Henrique Simonsen",-22.99666667,-43.34638889,0,0,6
SIYZ,"[h] Condominio Edificio Berrini 1681",-23.61083333,-46.69388889,0,0,785
SIZB,"[h] Hospital Sao Jose",-22.425,-42.98,0,0,987
SIZD,"[h] Sabre",-23.38722222,-47.33027778,0,0,638
SIZE,"[h] Coppersteel Bimetalicos",-22.99722222,-47.12305556,0,0,677
SIZJ,"[h] Fazenda Santa Zelia",-20.97944444,-48.44722222,0,0,570
SIZP,"[h] Fazenda Sant' Anna Da Grama",-23.05611111,-47.07916667,0,0,667
SIZV,"[h] Sada",-19.95972222,-44.1175,0,0,962
SIZW,"[h] Darinha",-4.11166667,-38.24805556,0,0,10
SIZY,"[h] Coopersucar - Ctc",-22.6975,-47.55944444,0,0,541
SJAB,"[h] Helisul - Cataratas",-25.69277778,-54.4325,0,0,659
SJAD,"[h] Tecno Bag",-22.75666667,-45.10861111,0,0,538
SJAJ,"[h] Estacao Convention Center",-25.43833333,-49.26722222,0,0,940
SJAM,"[h] Estancia Lajota",-23.24833333,-46.57111111,0,0,970
SJAN,"[h] Santander Banespa-panamericana Park",-23.65388889,-46.72555556,0,0,733
SJAO,"[h] Natura",-23.40416667,-46.82861111,0,0,736
SJAP,"[h] Fazenda Mrajan",-22.915,-46.98416667,0,0,698
SJAT,"[h] Monte Moria",-22.88805556,-46.87166667,0,0,2766
SJAV,"[h] Nauto Najar",-22.74861111,-47.30111111,0,0,570
SJBA,"[h] Friboi",-23.51333333,-46.73083333,0,0,745
SJBB,"[h] Fazenda Boa Esperanca",-23.005,-46.56777778,0,0,2916
SJBD,"[h] Mundo Plaza",-12.97916667,-38.46083333,0,0,482
SJBE,"[h] Ortosintese",-23.44083333,-46.72388889,0,0,836
SJBG,"[h] Edificio Torre Almirante",-22.90694444,-43.17472222,0,0,127
SJBH,"[h] Transportadora Americana",-23.51472222,-46.73833333,0,0,734
SJBI,"[h] Edra",-22.43954389,-47.70135263,0,0,610
SJBJ,"[h] Guancan",-23.61305556,-46.85138889,0,0,820
SJBL,"[h] Fazenda Sao Jose",-22.33,-47.48861111,0,0,644
SJBM,"[h] Fazenda Boa Vista",-23.36138889,-47.56861111,0,0,1877
SJBO,"[h] Terra Vista",-16.54305556,-39.11166667,0,0,73
SJBP,"[h] Atrium Vi.com",-23.59527778,-46.68722222,0,0,812
SJBQ,"[h] Cbmm",-19.67583333,-46.90388889,0,0,1113
SJCB,"[h] Classic",-23.51333333,-46.73416667,0,0,732
SJCC,"[h] Alvaro Gama",-22.86833333,-42.04694444,0,0,5
SJCG,"[h] Iate Clube Santos - Angra Dos Reis",-22.97805556,-44.43361111,0,0,65
SJCI,"[h] Cap. Pm Paulo Jose De Menezes Filho",-23.19444444,-45.87416667,0,0,598
SJCJ,"[h] Forum Trab. 1a Inst. Sao Paulo I",-23.52222222,-46.66111111,0,0,798
SJCK,"[h] Rei Da Pamonha",-23.4425,-46.75666667,0,0,780
SJCR,"[h] Forum Trab. 1a Inst. Sao Paulo Ii",-23.52222222,-46.66166667,0,0,798
SJCS,"[h] Continental Square",-23.59555556,-46.68416667,0,0,816
SJCT,"[h] Fazenda Da Mata",-20.47416667,-44.78277778,0,0,799
SJCU,"[h] Cda - Uberaba",-20,-47.89666667,0,0,538
SJCV,"[h] Trend Bank",-22.86444444,-46.03638889,0,0,1530
SJCX,"[h] Hospital Pronto Socorro - Venda Nova",-19.81833333,-43.9475,0,0,799
SJDC,"[h] Coca-cola",-19.74416667,-47.97916667,0,0,771
SJDF,"[h] Hospital Anchieta",-15.82333333,-48.06638889,0,0,1223
SJDK,"[h] Oeste Plaza Shopping-mc",-20.88416667,-51.36861111,0,0,408
SJDM,"[h] Carreteiro",-22.87833333,-43.63944444,0,0,69
