icao,"name",lat,lon,runways,ils,elev_ft_AMSL
KPWK,"Chicago Executive",42.114076,-87.9013535,3,1,647
KPWM,"Portland Intl Jetport",43.64740531,-70.30821576,2,1,77
KPWT,"Bremerton National",47.4902405,-122.764815,1,1,444
KPXE,"Perry Houston Co",32.510574,-83.7673455,1,1,418
KPYM,"Plymouth Muni",41.90859200,-70.73487900,2,1,147
KRAC,"John H Batten",42.76116475,-87.8140305,2,1,674
KRAL,"Riverside Muni",33.94980558,-117.43999039,2,1,818
KRAP,"Rapid City Rgnl",44.03662725,-103.05757348,2,1,3204
KRBD,"Dallas Executive",32.67779677,-96.87161739,2,1,660
KRCA,"Ellsworth Afb",44.1453985,-103.1039345,1,2,3279
KRDD,"Redding Muni",40.50894500,-122.30018600,2,1,502
KRDG,"Reading Rgnl Carl A Spaatz Fld",40.37565800,-75.96572700,2,2,344
KRDM,"Roberts Fld",44.25428800,-121.15853900,2,1,3077
KRDR,"Grand Forks Afb",47.961279,-97.400811,1,2,913
KRDU,"Raleigh Durham Intl",35.88106371,-78.78587248,3,4,435
KRFD,"Chicago Rockford Intl",42.19530275,-89.09656475,2,2,742
KRGK,"Red Wing Rgnl",44.589354,-92.4849695,1,1,780
KRHI,"Rhinelander Oneida Co",45.6309413333333,-89.4644398333333,3,1,1624
KRIC,"Richmond Intl",37.51349300,-77.33246600,3,2,167
KRIL,"Garfield Co Rgnl",39.52731300,-107.72694400,1,1,5544
KRIV,"March Arb",33.89227346,-117.25198150,2,1,1535
KRIW,"Riverton Rgnl",43.06154165,-108.45795064,2,1,5525
KRKD,"Knox Co Rgnl",44.0602665,-69.099207,2,1,56
KRKS,"Rock Springs Sweetwater Co",41.59867367,-109.07287526,2,1,6760
KRLD,"Richland",46.30563825,-119.30418475,2,1,394
KRME,"Griffiss International",43.2337985,-75.407033,1,2,504
KRMG,"Rome - Richard B Russel",34.350523,-85.1578208333333,3,1,644
KRMN,"Stafford Rgnl",38.398096,-77.455465,1,1,211
KRNC,"Warren Co Mem",35.6987,-85.8438205,1,1,1032
KRND,"Randolph Afb",29.52302700,-98.28172300,2,4,762
KRNO,"Reno Tahoe Intl",39.49932242,-119.76297285,3,2,4415
KROA,"Roanoke Rgnl Woodrum Field",37.32424104,-79.97903477,2,2,1175
KROC,"Greater Rochester Intl",43.11424333,-77.67001819,3,2,559
KROG,"Rogers Muni Carter Fld",36.37052494,-94.11045177,1,1,1358
KROW,"Roswell Intl Air Center",33.3022826666667,-104.531742666667,3,1,3671
KRST,"Rochester Intl",43.907861665,-92.50008493,2,2,1317
KRSW,"Southwest Florida Intl",26.53714800,-81.75887300,1,1,30
KRUQ,"Rowan Co",35.64123500,-80.51783800,1,1,773
KRUT,"Rutland State",43.5293805,-72.94958225,2,1,787
KRVL,"Mifflin Co",40.677376,-77.626826,1,1,819
KRVS,"Richard Lloyd Jones Jr",36.03955,-95.98448,3,1,638
KRWI,"Rocky Mount Wilson Rgnl",35.8562515,-77.891935,1,1,159
KRYM,"Ray S Miller Aaf",46.089421,-94.35967175,2,1,1150
KRYN,"Ryan Fld",32.13949541,-111.17405444,3,1,2416
KRYY,"Cobb Co Mc Collum Fld",34.013193,-84.597,1,1,1040
KSAC,"Sacramento Executive",38.51377649,-121.49821853,3,1,24
KSAF,"Santa Fe Muni",35.61835100,-106.08460200,3,1,6348
KSAN,"San Diego Intl",32.73660221,-117.18771687,1,2,17
KSAT,"San Antonio Intl",29.53598400,-98.47555500,3,2,809
KSAV,"Savannah Hilton Head Intl",32.13411700,-81.20964100,2,2,51
KSAW,"Sawyer Intl",46.35395100,-87.38962500,1,1,1221
KSBA,"Santa Barbara Mun",34.43023100,-119.84567300,3,1,13
KSBD,"San Bernardino Intl",34.09726500,-117.24283100,1,1,1157
KSBM,"Sheboygan Co Mem",43.7695858,-87.851797325,2,1,754
KSBN,"South Bend Rgnl",41.70832840,-86.31392790,3,1,799
KSBO,"Emanuel Co",32.6091315,-82.3699415,1,1,327
KSBP,"San Luis Co Rgnl",35.23816656,-120.63914927,2,1,212
KSBY,"Salisbury Ocean City Wicomico Rgnl",38.34238300,-75.51627800,2,1,52
KSCH,"Schenectady Co",42.8518171666667,-73.9285078333333,3,1,378
KSCK,"Stockton Metropolitan",37.89105714,-121.24134223,3,1,30
KSDF,"Louisville Intl Standiford Fld",38.15931100,-85.73039400,3,5,501
KSEA,"Seattle Tacoma Intl",47.45572596,-122.30139282,3,3,433
KSEE,"Gillespie Field",32.82522087,-116.97408827,3,1,388
KSEM,"Craig Fld",32.343946,-86.987804,1,1,166
KSER,"Freeman Muni",38.927052125,-85.910288875,4,1,583
KSFB,"Orlando Sanford",28.77579294,-81.23851108,4,3,55
KSFF,"Felts Fld",47.68059852,-117.31994578,3,1,1953
KSFM,"Sanford Rgnl",43.3934413333333,-70.7100465,3,1,244
KSFO,"San Francisco Intl",37.61714303,-122.38327660,4,4,13
KSFZ,"North Central State",41.92029425,-71.4915035,2,1,440
KSGF,"Springfield Branson Natl",37.24559375,-93.38838675,2,2,1268
KSGH,"Springfield Beckley Muni",39.8396465,-83.84072725,2,1,1051
KSGJ,"St Augustine",29.95450833,-81.33565025,3,1,10
KSGR,"Sugar Land Rgnl",29.62497213,-95.65887204,1,1,82
KSGS,"South St Paul Muni Richard E Fleming",44.8571335,-93.0328515,1,1,820
KSGT,"Stuttgart Muni",34.59983825,-91.574616,2,1,224
KSHD,"Shenandoah Valley Regional",38.26336361,-78.89994409,1,1,1201
KSHR,"Sheridan Co",44.77380062,-106.97069752,3,1,4021
KSHV,"Shreveport Rgnl",32.4490981475,-93.8248977125,2,3,257
KSJC,"San Jose Norman Y Mineta Intl",37.35953800,-121.93193400,3,1,62
KSJT,"San Angelo Rgnl Mathis Fld",31.357972,-100.495862166667,3,1,1919
KSKA,"Fairchild Afb",47.615057,-117.6557735,1,1,2461
KSKF,"Lackland Afb Kelly Fld Annex",29.3842335,-98.5811165,1,2,691
KSLC,"Salt Lake City Intl",40.79640821,-111.98545984,4,4,4227
KSLE,"Mcnary Fld",44.90960300,-123.00756100,2,1,214
KSLK,"Adirondack Rgnl",44.38027200,-74.20412400,2,1,1663
KSLN,"Salina Muni",38.7896185,-97.654309875,4,1,1288
KSMF,"Sacramento Intl",38.69069300,-121.59104200,2,2,27
KSMX,"Santa Maria Public/ Cpt G Allan Hancoc",34.89923000,-120.44990744,2,1,261
KSNA,"Orange County - John Wayne",33.67812213,-117.86980993,2,2,56
KSNH,"Savannah Hardin Co",35.1702525,-88.216726,1,1,473
KSNL,"Shawnee Rgnl",35.356079,-96.941968,2,1,1073
KSNS,"Salinas Muni",36.6632916666667,-121.605298333333,3,1,85
KSOP,"Moore Co",35.23712625,-79.39325,2,1,461
KSPB,"Scappoose Industrial Airpark",45.771035,-122.86182524,1,1,58
KSPI,"Capital",39.84610700,-89.67697900,3,3,597
KSPS,"Sheppard Afb Wichita Falls Muni",33.9892285,-98.49199975,4,2,1019
KSPW,"Spencer Muni",43.16549925,-95.20278775,2,1,1339
KSQI,"Whiteside Co Jos H Bittorf",41.7430535,-89.67721475,2,1,647
KSRC,"Searcy Muni",35.210607,-91.7375375,1,1,264
KSRQ,"Sarasota Bradenton Intl",27.39648100,-82.55517600,2,2,31
KSSC,"Shaw Afb",33.96983700,-80.46569100,2,2,242
KSTC,"St Cloud Rgnl",45.54623625,-94.059899,2,1,1031
KSTJ,"Rosecrans Mem",39.771411,-94.91065575,2,1,826
KSTL,"Lambert St Louis Intl",38.74366000,-90.36587500,4,6,604
KSTP,"St Paul Downtown Holman Fld",44.93333183,-93.06461493,3,1,705
KSTS,"Charles M. Schulz - Sonoma Co",38.50987320,-122.80541647,2,1,128
KSUS,"Spirit Of St Louis",38.6626895,-90.65331675,2,1,463
KSUU,"Travis Afb",38.25462300,-121.94300800,2,2,62
KSUX,"Sioux Gateway Col Bud Day Fld",42.4030125,-96.3840625,2,2,1098
KSVC,"Grant Co",32.636864,-108.15655425,4,1,5446
KSVH,"Statesville Rgnl",35.76754400,-80.94870800,1,1,965
KSVN,"Hunter Aaf",32.010018,-81.1459875,1,1,42
KSWF,"Stewart",41.51034661,-74.09469021,2,2,491
KSWO,"Stillwater Rgnl",36.1612156666667,-97.0856891666667,3,1,1000
KSYR,"Syracuse Hancock Intl",43.11493300,-76.11696800,3,1,421
KSZL,"Whiteman Afb",38.72861900,-93.56066900,1,2,870
KSZT,"Sandpoint",48.2995445,-116.560135,1,1,2131
KTBN,"Waynesville Rgnl Arpt At Forney Fld",37.741632,-92.1407375,1,1,1159
KTBR,"Statesboro Bulloch Co",32.4837375,-81.7360555,3,1,187
KTCL,"Tuscaloosa Rgnl",33.221795,-87.61115075,2,1,170
KTCM,"Mc Chord Afb",47.1404675,-122.47692225,2,2,322
KTDF,"Person Co",36.2846155,-78.984226,1,1,610
KTEB,"Teterboro",40.85256500,-74.05564200,2,2,9
KTEX,"Telluride Rgnl",37.95439600,-107.90214500,1,1,9078
KTIK,"Tinker Afb",35.415753745,-97.388251815,2,3,1291
KTIW,"Tacoma Narrows",47.26922800,-122.57472100,1,1,292
KTIX,"Space Coast Rgnl",28.51184300,-80.79393000,2,1,34
KTKI,"Collin Co Rgnl At Mc Kinney",33.17718085,-96.59242247,2,1,584
KTLH,"Tallahassee Rgnl",30.38889700,-84.35119600,2,2,81
KTMA,"Henry Tift Myers",31.429231,-83.4877783333333,3,1,355
KTMB,"Kendall Tamiami Executive",25.64859225,-80.43237300,3,1,8
KTNT,"Dade-collier",25.86178387,-80.89694058,1,1,13
KTNU,"Newton Muni",41.67908500,-93.02446700,1,1,953
KTOA,"Torrance/zamperini Field",33.80112251,-118.34134126,2,1,103
KTOI,"Troy Muni",31.86041525,-86.01215425,2,1,398
KTOL,"Toledo Express",41.5867195,-83.80558575,2,2,684
KTOP,"Philip Billard Muni",39.0685301666667,-95.6226306666667,3,1,881
KTPA,"Tampa Intl",27.9748916666667,-82.5318978333333,3,3,26
KTPL,"Draughon Miller Central Texas Rgnl",31.15262025,-97.40755475,2,1,682
KTRI,"Tri Cities Rgnl Tn Va",36.47620348,-82.41098996,2,2,1519
KTTA,"Sanford Lee Co Rgnl",35.5823585,-79.101361,1,1,247
KTTN,"Trenton Mercer",40.27787242,-74.81570434,2,1,213
KTUL,"Tulsa Intl",36.19966839,-95.88736362,3,3,677
KTUP,"Tupelo Rgnl",34.268111,-88.769894,1,1,346
KTUS,"Tucson Intl",32.12346300,-110.94185700,3,1,2643
KTVC,"Cherry Capital",44.74174725,-85.58282,2,1,624
KTVL,"South Lake Tahoe",38.89526700,-119.99816100,1,1,6264
KTVR,"Vicksburg Tallulah Rgnl",32.351607,-91.027689,1,1,86
KTVY,"Bolinder Field Tooele Valley",40.61226785,-112.35071596,1,1,4321
KTWF,"Joslin Fld Magic Valley Rgnl",42.4825,-114.4882785,2,1,4151
KTXK,"Texarkana Rgnl Webb Fld",33.45625005,-93.99412769,2,1,390
KTYQ,"Indianapolis Executive",40.030668,-86.2514345,1,1,922
KTYR,"Tyler Pounds Rgnl",32.3542711666667,-95.4024526666667,3,1,544
KTYS,"Mc Ghee Tyson",35.81580800,-83.99704700,2,2,981
KTZR,"Bolton Fld",39.90499710,-83.13753561,1,1,905
KUAO,"Aurora State",45.24880616,-122.76656105,1,1,200
KUCY,"Everett Stewart",36.381792,-88.985421,1,1,335
KUES,"Waukesha Co",43.03793522,-88.23134736,2,1,911
KUGN,"Waukegan Rgnl",42.42240075,-87.8681075,2,1,727
KUIN,"Quincy Rgnl Baldwin Fld",39.9427730033333,-91.1948090066667,3,1,769
KUKF,"Wilkes Co",36.22391100,-81.10227200,1,1,1300
KUKI,"Ukiah Muni",39.125957,-123.200856,1,1,614
KUNI,"Ohio University Snyder Field",39.211892,-82.229254,1,1,766
KUNU,"Dodge Co",43.4265255,-88.70340625,2,1,934
KUNV,"University Park",40.848516,-77.849828,2,1,1239
KUOX,"University Oxford",34.3843315,-89.5367945,1,1,452
KUTA,"Tunica Muni",34.68506548,-90.34777929,1,1,194
KUZA,"Rock Hill York Co Bryant",34.987825,-81.0571735,1,1,667
KVAD,"Moody Afb",30.96866275,-83.19310975,2,2,233
KVBG,"Vandenberg Afb",34.737328,-120.58429311,1,1,369
KVCT,"Victoria Rgnl",28.84873447,-96.92462503,4,1,115
KVCV,"Southern California Logistics",34.58751216,-117.37491353,2,1,2885
KVDF,"Vandenberg",28.01820000,-82.34248400,2,1,22
KVDI,"Vidalia Rgnl",32.1928605,-82.37121525,2,1,275
KVGT,"North Las Vegas",36.21011026,-115.18917911,3,1,2205
KVIS,"Visalia Muni",36.32649200,-119.39833100,1,1,295
KVJI,"Virginia Highlands",36.68439100,-82.03383600,1,1,2087
KVLD,"Valdosta Rgnl",30.7823531666667,-83.276908,3,1,203
KVNY,"Van Nuys",34.20769434,-118.49189347,2,1,802
KVOK,"Volk Fld",43.9392375,-90.2531625,1,1,912
KVPC,"Cartersville",34.123147,-84.848707,1,1,759
KVPS,"Eglin Afb",30.4834675,-86.52509725,2,2,87
KVPZ,"Porter Co Muni",41.45459175,-87.0049665,2,1,771
KVQQ,"Cecil Fld",30.22251100,-81.88554400,4,1,81
KVSF,"Hartness State",43.343116,-72.51807875,2,1,577
KVTA,"Newark Heath",40.024661,-82.4618125,1,1,884
KVUJ,"Stanly Co",35.41700925,-80.15335002,2,1,609
KVVS,"Connellsville",39.95873375,-79.657073,2,1,1267
KWDG,"Enid Woodring Rgnl",36.37843825,-97.7878905,2,1,1167
KWDR,"Winder Barrow",33.98259575,-83.667658,2,1,943
KWRB,"Robins Afb",32.63519060,-83.59535910,1,2,294
KWRI,"Mcguire Afb",40.015978,-74.592848995,2,1,130
KWVI,"Watsonville Muni",36.9358245,-121.789511,2,1,163
KWVL,"Waterville Robert Lafleur",44.53333075,-69.67546375,2,1,333
KWWD,"Cape May Co",39.00545440,-74.90813648,2,1,23
KWYS,"Yellowstone",44.68940000,-111.11763800,1,1,6644
KXNA,"Northwest Arkansas Rgnl",36.27940425,-94.30233053,2,1,1287
KYIP,"Willow Run",42.23419944,-83.52272181,5,1,716
KYKM,"Yakima Air Terminal Mc Allister Fld",46.56776625,-120.5434345,2,1,1095
KYKN,"Chan Gurney Muni",42.916182,-97.38550275,2,1,1306
KYNG,"Youngstown Warren Rgnl",41.261256,-80.6807881666667,3,1,1196
KZZV,"Zanesville Muni",39.94444725,-81.89209425,2,1,900
LBBG,"Burgas",42.56606200,27.51743600,1,1,135
LBPD,"Plovdiv",42.07751800,24.84187300,1,1,597
LBSF,"Sofia",42.68945500,23.40287000,1,2,1741
LBWN,"Varna",43.23592900,27.82985400,1,1,230
LCLK,"Larnaca",34.88621000,33.62968600,1,1,8
LCPH,"Pafos Intl",34.7180375,32.4857305,1,1,41
LCRA,"Akrotiri",34.590417,32.98775,1,1,76
LDDU,"Dubrovnik",42.55970760,18.26308250,1,1,527
LDOS,"Osijek",45.462353,18.8113375,1,1,290
LDPL,"Pula",44.89790700,13.92154200,1,1,274
LDRI,"Rijeka",45.21889880,14.57238100,1,1,278
LDSP,"Split",43.53739930,16.29933740,1,1,79
LDZA,"Zagreb",45.73262000,16.06102200,1,2,353
LDZD,"Zadar",44.09539030,15.35381980,2,1,289
LEAB,"Albacete",38.95285400,-1.86056500,1,2,2301
LEAL,"Alicante",38.28735000,-0.56139500,1,1,141
LEAM,"Almeria",36.84716100,-2.37345700,1,1,70
LEAS,"Asturias",43.55951700,-6.03395900,1,1,416
LEBB,"Bilbao",43.29795922,-2.91241654,2,2,137
LEBL,"Barcelona - El Prat",41.29564423,2.09511082,3,5,14
LEBZ,"Talavera La Real",38.88288300,-6.81449200,1,1,609
LECO,"A Coruna",43.30250544,-8.38079777,1,1,323
LEGE,"Girona",41.89924518,2.76462100,1,1,403
LEGR,"Granada",37.18415387,-3.77630018,1,1,1859
LEGT,"Getafe",40.29975200,-3.72591700,2,1,2029
LEIB,"Ibiza",38.87720600,1.37059700,1,2,20
LEJR,"Jerez",36.74527700,-6.06529900,2,1,93
LELC,"Murcia San Javier",37.78741400,-0.80304700,3,1,11
LELN,"Leon",42.58793009,-5.65091839,2,1,3006
LEMD,"Barajas",40.49187624,-3.57005477,5,4,1998
LEMG,"Malaga",36.67738300,-4.49162800,2,3,52
LEMH,"Menorca",39.86706920,4.22361040,2,1,298
LEMO,"Moron Ab",37.17489,-5.616018,1,1,285
LEPA,"Palma De Mallorca",39.54874821,2.73257098,3,3,24
LEPP,"Pamplona",42.76914264,-1.64134043,2,1,1503
LERS,"Reus",41.14797050,1.15789200,2,1,0
LERT,"Rota Ns",36.64193000,-6.35124800,1,1,86
LESA,"Salamanca",40.94688200,-5.49549200,2,1,2595
LEST,"Santiago",42.89630100,-8.41952000,1,2,1169
LETO,"Torrejon",40.49092209,-3.44122520,1,1,2025
LEVC,"Valencia",39.49128647,-0.47114732,2,2,225
LEVD,"Valladolid - Villanubla",41.71157100,-4.85541300,2,1,2775
LEVT,"Vitoria",42.88141545,-2.73576260,1,1,1682
LEVX,"Vigo",42.22607196,-8.63249957,1,1,855
LEXJ,"Santander",43.42457600,-3.82415900,1,1,16
LEZG,"Zaragoza Ab",41.66362000,-1.06152800,2,1,862
LEZL,"Sevilla",37.42374000,-5.90065000,1,2,111
LFAC,"Calais Dunkerque",50.95900100,1.95759800,1,2,10
LFAT,"Le Touquet Paris Plage",50.51500800,1.61885200,2,1,35
LFAV,"Denain",50.33005600,3.45748100,2,1,177
LFBA,"Agen La Garenne",44.174025,0.592961,1,1,204
LFBC,"Cazaux",44.534018,-1.125346,1,2,84
LFBD,"Bordeaux Merignac",44.83243235,-0.70212293,2,2,166
LFBE,"Bergerac Roumaniere",44.824525,0.5187765,1,1,171
LFBF,"Francazal Ab",43.53976000,1.37007800,1,1,535
LFBG,"Cognac Chateau Bernard",45.65185200,-0.32575100,2,1,102
LFBH,"La Rochelle Laleu",46.17540000,-1.19346700,1,1,74
LFBI,"Poitiers Biard",46.58529300,0.31088600,1,1,423
LFBK,"Montlucon Gueret",46.22541400,2.35894900,1,2,1497
LFBL,"Limoges Bellegarde",45.86136630,1.17666420,1,2,1300
LFBM,"Mont De Marsan",43.9115045,-0.509371,1,1,203
LFBO,"Toulouse Blagnac",43.61769870,1.35914040,2,4,499
LFBP,"Pau Pyrenees",43.38184360,-0.41368200,1,1,616
LFBT,"Tarbes Ossun Lourdes",43.178643,-0.0063405,1,1,1260
LFBU,"Angouleme Brie Champniers",45.729515,0.2186725,1,1,436
LFBX,"Perigueux Bassillac",45.197254,0.8159775,1,1,328
LFBZ,"Biarritz-anglet-bayonne",43.47079385,-1.53306100,1,2,245
LFCI,"Le Sequestre",43.91573789,2.11674999,1,1,563
LFCK,"Mazamet",43.55625,2.289182,1,1,788
LFCR,"Rodez Marcillac",44.4078885,2.482646,1,1,1910
LFDN,"Rochefort Saint Agnant",45.88758500,-0.98355300,1,1,56
LFGA,"Houssen",48.10933500,7.36237000,1,1,627
LFGJ,"Dole Tavaux",47.04360000,5.42512600,1,2,645
LFHP,"Le Puy Loudes",45.07535904,3.76304358,2,1,2731
LFJL,"Metz-nancy-lorraine",48.98004974,6.24230400,1,1,870
LFJR,"Angers Marce",47.56334100,-0.31394300,3,1,194
LFKB,"Bastia Poretta",42.54847300,9.48061500,1,1,25
LFKC,"St Catherine",42.52314500,8.79030100,1,1,208
LFKF,"Figari Sud Corse",41.49933000,9.09883800,1,1,87
LFKJ,"Napoleon Bonaparte",41.92033200,8.79530600,2,1,18
LFKS,"Solenzara",41.92281700,9.39914000,1,1,27
LFLA,"Auxerre Branches",47.850361,3.497153,1,1,523
LFLB,"Aix-les-bains",45.63717891,5.88364090,2,1,779
LFLC,"Clermont-ferrand_auvergne",45.79035900,3.15818700,1,1,1089
LFLH,"Chalon Champforgueil",46.8261195,4.8176445,1,1,623
LFLL,"Lyon Saint Exupery",45.72556663,5.08106234,2,3,820
LFLN,"Saint Yan",46.40732024,4.02718820,3,2,796
LFLP,"Annecy Haute-sovoie Mont Blanc Meythet",45.93071100,6.10628700,2,1,1520
LFLS,"St Geoirs",45.36021200,5.33079800,3,1,1302
LFLU,"Valence Chabeuil",44.91837690,4.96567110,1,1,525
LFLV,"Vichy Charmeil",46.16433330,3.39898850,1,1,817
LFLW,"Aurillac",44.8914165,2.422195,1,1,2096
LFLX,"Chateauroux Deols",46.86186220,1.72227120,1,1,529
LFLY,"Lyon Bron",45.72424900,4.94046100,1,2,659
LFMC,"Le Cannet",43.38215400,6.38571500,2,1,264
LFMD,"Mandelieu",43.54652383,6.95398428,3,1,12
LFMH,"Saint Etienne Boutheon",45.53441100,4.29470900,1,2,1325
LFMI,"Istres Le Tube Ba",43.52458200,4.92977800,2,1,81
LFMK,"Salvaza",43.21401400,2.30963100,1,1,433
LFML,"Marseille Provence",43.44291844,5.22028794,2,3,74
LFMN,"Nice/cote D'azur",43.66562283,7.21486596,2,2,12
LFMO,"Caritat Ab",44.14021100,4.86492900,2,1,197
LFMP,"Rivesaltes",42.74098200,2.86968300,2,1,143
LFMT,"Montpellier/mediterranee",43.57799700,3.96113300,2,1,16
LFMU,"Beziers Vias",43.32082500,3.35238700,1,1,54
LFMV,"Caumont",43.90445041,4.89880582,3,1,124
LFMY,"Salon Ab",43.60304700,5.10798800,3,1,197
LFNB,"Mende Brenoux",44.50620895,3.52763158,1,1,3361
LFOA,"Avord",47.0557375,2.6318065,1,1,580
LFOB,"Beauvais-tille",49.45825762,2.11256554,2,2,358
LFOE,"Fauville",49.0286695,1.2198665,1,2,464
LFOH,"Le Havre-octeville",49.53341030,0.09521086,1,1,311
LFOJ,"Bricy",47.98182300,1.77676860,1,1,412
LFOK,"Chalons Vatry",48.776207,4.1841665,1,2,587
LFOP,"Rouen Vallee De La Seine",49.38605500,1.18610620,1,1,512
LFOT,"Tours Val De Loire Ab",47.42591300,0.71985100,2,1,356
LFPB,"Paris Le Bourget",48.96127145,2.44269170,3,3,218
LFPC,"Creil Ab",49.24919978,2.51786010,1,1,291
LFPG,"Paris Charles De Gaulle",49.00989400,2.54738900,4,8,392
LFPM,"Melun Villaroche",48.60540800,2.67629000,2,1,302
LFPN,"Toussus-le-noble",48.75055700,2.11275200,2,2,537
LFPO,"Paris Orly",48.72761910,2.36630799,3,5,291
LFPT,"Pontoise Cormeilles En Vexin",49.09384200,2.04286700,2,2,325
LFPV,"Velizy",48.77213700,2.20086000,1,2,584
LFQB,"Troyes Barberey",48.3208825,4.0138455,3,1,388
LFQE,"Rouvres",49.226915,5.6722095,1,1,770
LFQI,"Epinoy Ba",50.21919300,3.15219700,1,1,256
LFQP,"Phalsbourg Bourscheid Army",48.76209800,7.20078000,1,1,1016
LFQQ,"Lille Lesquin",50.56925000,3.09909400,2,2,156
LFQT,"Calonne",50.62494300,2.64460300,2,1,60
LFQV,"Charleville Mezieres",49.7839305,4.647068,1,1,492
LFRB,"Brest Bretagne",48.44412700,-4.41785100,2,1,325
LFRC,"Cherbourg Maupertus",49.64737400,-1.47705700,1,1,459
LFRD,"Dinard Pleurtuit-st Malo",48.58912300,-2.07586800,2,1,216
LFRG,"Deauville Saint Gatien",49.365296,0.1543235,1,1,479
LFRH,"Lorient Lann-bihoue",47.76853600,-3.44425900,2,1,122
LFRI,"La Roche Sur Yon Les Ajoncs",46.701944,-1.378625,1,1,299
LFRJ,"Landivisiau Navy",48.52448000,-4.14927000,1,1,347
LFRK,"Caen Carpiquet",49.18270800,-0.45747500,2,1,256
LFRM,"Le Mans Arnage",47.94624710,0.19661590,1,1,194
LFRN,"Rennes St Jacques",48.06882600,-1.72979500,2,1,124
LFRO,"Lannion",48.75667600,-3.47077200,1,2,291
LFRQ,"Quimper Pluguffan",47.97224600,-4.17456100,2,1,297
LFRS,"Nantes_atlantique",47.15157900,-1.60457400,2,1,89
LFRT,"Saint Brieuc Armor",48.53547200,-2.85334000,1,1,452
LFRU,"Morlaix Ploujean",48.59999100,-3.81659900,1,1,277
LFRV,"Vannes Meucon",47.72067500,-2.72862400,1,1,439
LFRZ,"Saint Nazaire Montoir",47.31422800,-2.16792500,1,1,13
LFSB,"Bale-mulhouse",47.59962100,7.53161100,2,2,885
LFSC,"Meyenheim Ab",47.92716900,7.40926700,1,1,693
LFSD,"Dijon Longvic Ab",47.27375400,5.08050900,2,1,726
LFSF,"Metz Frescaty",49.07881550,6.12459610,1,2,629
LFSG,"Epinal Mirecourt",48.32600780,6.06743480,1,1,1084
LFSI,"Saint Dizier Robinson",48.63209806,4.90302594,2,1,458
LFSN,"Nancy Essey",48.692079,6.230454,1,1,751
LFSO,"Ochey_ab",48.58092400,5.96056100,1,1,1105
LFST,"Entzheim",48.54216700,7.62410700,1,2,504
LFSX,"Luxeuil St Sauveur Ab",47.79198200,6.35439900,2,2,912
LFTW,"Garons Navy",43.75854900,4.41158200,1,2,308
LGAV,"Athens Intl Airport Elefterios Venizel",37.93553000,23.94053900,2,2,308
LGRP,"Diagoras",36.40242526,28.09124110,1,1,17
LGTS,"Thessalonik Makedonia",40.52572700,22.97769500,2,2,22
LHBP,"Ferihegy (budapest)",47.43458000,19.26065400,3,4,495
LHDC,"Debrecen",47.48941725,21.6145765,2,1,359
LHPP,"Pecs South",45.989306,18.242083,1,1,1000
LHSM,"Balaton",46.68828875,17.15765825,2,1,408
LIBD,"Bari Palese Macchie",41.13608842,16.76674710,1,1,177
LIBG,"Grottaglie",40.52062457,17.39872678,1,1,215
LIBN,"Lecce",40.24223710,18.14270210,1,1,156
LIBP,"Pescara",42.43274608,14.18959411,1,1,48
LIBR,"Brindisi/casale",40.65913770,17.94275470,2,1,47
LIBV,"Gioia Del Colle",40.76700590,16.93442730,2,1,1187
LICA,"Lamezia Terme",38.91022400,16.24171300,1,1,39
LICC,"Catania Fontanarossa",37.46991500,15.06648300,1,1,39
LICD,"Lampedusa",35.50033190,12.61486340,1,1,70
LICG,"Pantelleria",36.81519320,11.96984480,2,1,635
LICJ,"Palermo",38.18496320,13.10239510,2,2,65
LICR,"Reggio Calabria",38.07315563,15.65394454,2,1,96
LICT,"Trapani Birgi",37.91377640,12.49144080,1,1,24
LIEA,"Alghero",40.62981030,8.28584290,1,1,87
LIEE,"Cagliari Elmas",39.25426300,9.05935200,1,1,13
LIEO,"Olbia Costa Smeralda",40.90207670,9.51341440,1,2,37
LIMC,"Milano Malpensa",45.62541400,8.71393900,2,3,767
LIME,"Bergamo Orio Al Serio",45.66502223,9.70265070,2,1,779
LIMF,"Torino Caselle",45.19542500,7.64319800,1,1,989
LIMG,"Albenga",44.04886630,8.11935900,1,1,148
LIMJ,"Genova Sestri",44.41415400,8.84453098,1,1,13
LIML,"Milano Linate",45.45649800,9.28290000,2,1,353
LIMP,"Parma",44.81813430,10.29144000,1,1,161
LIMW,"Aosta",45.73956100,7.36406100,1,1,1791
LIMZ,"Levaldigi",44.54949190,7.62364290,1,1,1267
LIPA,"Aviano Ab",46.03086090,12.60126970,1,1,410
LIPB,"Bolzano",46.46378330,11.32984640,2,1,789
LIPC,"Cervia",44.22257610,12.30434890,1,1,18
LIPE,"Bologna",44.53022770,11.29060940,1,2,123
LIPH,"Treviso",45.64727020,12.19752690,1,1,59
LIPK,"Forli",44.19002150,12.06866260,1,1,97
LIPO,"Montichiari",45.42652896,10.32587198,1,1,344
LIPQ,"Ronchi Dei Legionari",45.82194800,13.47959100,1,1,37
LIPR,"Rimini Mil",44.02289100,12.61762100,1,1,41
LIPU,"Padova",45.39957430,11.84983250,1,1,44
LIPX,"Villafranca",45.39439770,10.88878920,1,1,239
LIPY,"Falconara",43.61874010,13.36084940,1,1,49
LIPZ,"Venezia Tessera",45.50267300,12.33966400,2,1,7
LIRA,"Ciampino",41.79773330,12.59256170,1,1,427
